Timestamp,Distance,Hits,Misses,Level,Score,ScoreLossPowerups,ScoreLoss,ScoreGain,LaneSwitches,ReachedEnd,powerups_pickedup,powerups_used,Score,Score
10/13/2022 1:00:29,400.05,2 5 9,9 9 11,ninja_run_mushtaq,57,0 0 0 0 0 23,,,,,,,,
10/13/2022 1:23:33,103.88,0 0 0,23 3 0,ninja_run_rewind,-37,0 0 0 0 0 37,,,,,,,,
10/13/2022 2:12:28,400.08,0 0 0,11 14 20,gravity_slowdown,-17,0 0 0 0 0 17,,,,,,,,
10/13/2022 2:16:43,400.01,0 0 0,11 14 20,gravity_slowdown,-30,0 0 0 0 0 30,,,,,,,,
10/13/2022 2:18:00,400.32,0 0 0,0 0 0,gravity_slowdown,-30,0 0 0 0 0 0,,,,,,,,
10/13/2022 2:22:59,400.01,0 0 0,11 14 20,gravity_slowdown,-31,0 0 0 0 0 31,,,,,,,,
10/13/2022 2:23:53,400.29,0 0 0,0 0 0,gravity_slowdown,-31,0 0 0 0 0 0,,,,,,,,
10/13/2022 3:40:43,300.01,11 9 11,0 7 4,ninja_run_level_ayan,149,0 0 0 0 0 6,,,,,,,,
10/13/2022 3:49:58,300.02,8 2 13,3 12 2,ninja_run_level_Siddhant,92,0 0 0 0 0 23,,,,,,,,
10/13/2022 3:50:32,300.33,0 0 0,0 0 0,ninja_run_level_Siddhant,97,0 0 0 0 0 0,,,,,,,,
10/13/2022 4:07:09,300.08,2 7 14,9 7 1,ninja_run_level_ayan,97,0 0 0 0 0 18,,,,,,,,
10/13/2022 4:07:45,300.05,10 12 12,1 2 3,ninja_run_level_Siddhant,161,0 0 0 0 0 9,,,,,,,,
10/13/2022 4:18:33,189.85,10 8 0,1 5 0,ninja_run_level_ayan,84,0 0 0 0 0 6,,,,,,,,
10/13/2022 8:56:24,300.13,2 5 7,9 9 7,ninja_run_level_ayan,32,0 0 0 0 0 38,,,,,,,,
10/13/2022 8:57:07,300.02,9 0 0,2 14 14,ninja_run_level_Siddhant,11,0 0 0 0 0 34,,,,,,,,
10/13/2022 9:01:25,-92.14,0 0 0,0 0 0,ninja_run_mushtaq,0,0 0 0 0 0 0,,,,,,,,
10/13/2022 9:04:09,300.13,2 0 5,9 14 10,ninja_run_level_ayan,3,0 0 0 0 0 32,,,,,,,,
10/13/2022 9:04:21,-19.94,0 0 0,0 0 0,ninja_run_mushtaq,0,0 0 0 0 0 0,,,,,,,,
10/13/2022 9:04:27,-12.33,0 0 0,0 0 0,ninja_run_mushtaq,0,0 0 0 0 0 0,,,,,,,,
10/13/2022 9:04:32,-13.83,0 0 0,0 0 0,ninja_run_mushtaq,0,0 0 0 0 0 0,,,,,,,,
10/13/2022 9:04:39,-9.33,0 0 0,0 0 0,ninja_run_mushtaq,0,0 0 0 0 0 0,,,,,,,,
10/13/2022 9:04:54,-17.66,0 0 0,0 0 0,ninja_run_mushtaq,0,0 0 0 0 0 0,,,,,,,,
10/13/2022 12:02:57,300.06,0 2 0,11 12 14,ninja_run_level_ayan,-28,0 0 0 0 0 38,,,,,,,,
10/13/2022 12:15:52,12.75,2 0 0,4 0 0,ninja_run_rewind,10,0 0 0 0 0 0,,,,,,,,
10/13/2022 12:16:06,115.16,3 0 0,8 4 0,ninja_run_level_ayan,6,0 0 0 0 0 9,,,,,,,,
10/13/2022 12:31:12,300,3 2 1,8 12 13,ninja_run_level_ayan,9,0 0 0 0 0 21,,,,,,,,
10/13/2022 12:32:20,300.07,0 0 0,5 3 0,Level_Dash,30,0 0 0 0 0 0,,,,,,,,
10/13/2022 12:33:10,300.02,1 0 0,10 14 14,ninja_run_level_Siddhant,-31,0 0 0 0 0 36,,,,,,,,
10/13/2022 13:43:37,300.01,11 8 13,0 6 2,ninja_run_level_ayan,152,0 0 0 0 0 8,,,,,,,,
10/13/2022 13:44:07,300.05,10 1 10,1 13 5,ninja_run_level_Siddhant,77,0 0 0 0 0 28,,,,,,,,
10/13/2022 13:44:41,300.05,8 5 0,3 9 14,ninja_run_level_Siddhant,48,0 0 0 0 0 17,,,,,,,,
10/13/2022 13:46:47,-33.88,0 0 0,0 0 0,ninja_run_mushtaq,0,0 0 0 0 0 0,,,,,,,,
10/13/2022 13:47:01,-19.52,0 0 0,0 0 0,ninja_run_mushtaq,0,0 0 0 0 0 0,,,,,,,,
10/13/2022 13:47:59,62.82,0 0 0,8 0 0,ninja_run_mushtaq,-8,0 0 0 0 0 8,,,,,,,,
10/13/2022 13:49:05,2.14,0 0 0,1 0 0,ninja_run_rewind,0,0 0 0 0 0 0,,,,,,,,
10/13/2022 13:49:17,53.41,0 0 0,7 0 0,Level_Dash,-3,0 0 0 0 0 3,,,,,,,,
10/13/2022 13:49:25,73.32,0 0 0,1 0 0,Level_Dash,45,0 0 0 0 0 0,,,,,,,,
10/13/2022 13:49:42,40.08,0 0 0,4 0 0,Tutorial_Decrease Speed,-4,0 0 0 0 0 4,,,,,,,,
10/13/2022 13:50:13,51.19,0 0 0,6 0 0,Tutorial_Decrease Speed,-4,0 0 0 0 0 4,,,,,,,,
10/13/2022 15:07:25,300.02,0 0 0,11 26 14,ninja_run_level_ayan,-62,0 0 0 0 0 62,,,,,,,,
10/13/2022 15:08:00,300.17,0 0 0,11 14 14,ninja_run_level_Siddhant,-40,0 0 0 0 0 40,,,,,,,,
10/13/2022 15:08:26,194.02,0 0 0,11 14 0,ninja_run_level_Siddhant,-24,0 0 0 0 0 24,,,,,,,,
10/13/2022 15:08:58,300.01,0 0 0,11 14 14,ninja_run_level_Siddhant,-34,0 0 0 0 0 34,,,,,,,,
10/13/2022 15:41:16,300.11,0 0 0,11 14 14,ninja_run_level_ayan,-35,0 0 0 0 0 35,,,,,,,,
10/13/2022 15:41:45,300.08,0 0 0,11 14 14,ninja_run_level_Siddhant,-30,0 0 0 0 0 30,,,,,,,,
10/14/2022 23:24:59,116.82,0 0 0,11 4 0,ninja_run_level_ayan,-18,0 0 0 0 0 18,,,,,,,,
10/14/2022 23:26:10,300,4 0 4,7 14 10,ninja_run_level_ayan,11,0 0 0 0 0 29,,,,,,,,
10/15/2022 14:34:29,300.04,0 5 1,11 9 13,ninja_run_level_Siddhant,13,0 0 0 0 0 17,,,,,,,,
10/16/2022 13:19:51,300.01,9 9 9,2 5 5,platform_level,129,0 0 0 0 0 6,,,,,,,,
10/16/2022 13:46:39,24.07,0 0 0,2 0 0,platform_level,-1,0 0 0 0 0 1,,,,,,,,
10/16/2022 13:46:46,40.75,0 0 0,4 0 0,platform_level,-4,0 0 0 0 0 4,,,,,,,,
10/16/2022 13:46:53,100.36,0 0 0,11 2 0,platform_level,-14,0 0 0 0 0 14,,,,,,,,
10/16/2022 13:54:31,15.96,0 0 0,1 0 0,platform_level,0,0 0 0 0 0 0,,,,,,,,
10/16/2022 14:06:21,10.17,0 0 0,0 0 0,platform_level,0,0 0 0 0 0 0,,,,,,,,
10/16/2022 14:30:57,300.01,2 2 4,9 12 10,platform_level,5,0 0 0 0 0 35,,,,,,,,
10/16/2022 16:27:23,30.03,0 0 0,0 0 0,platform_level,-2,0 0 0 0 0 0,,,,,,,,
10/16/2022 16:27:47,30.01,0 0 0,3 0 0,platform_level,-2,0 0 0 0 0 2,,,,,,,,
10/16/2022 16:36:34,300.01,11 9 7,0 5 8,platform_level,128,0 0 0 0 0 7,,,,,,,,
10/16/2022 16:38:13,300.38,0 0 0,0 0 0,platform_level,128,0 0 0 0 0 0,,,,,,,,
10/16/2022 16:39:33,300.01,0 0 0,11 14 14,platform_level,-55,0 0 0 0 0 55,,,,,,,,
10/16/2022 17:12:44,75.02,0 0 0,9 0 0,Level_Dash,-5,0 0 0 0 0 5,,,,,,,,
10/16/2022 17:39:23,125.92,9 1 0,2 3 0,platform_level,47,0 0 0 0 0 3,,,,,,,,
10/16/2022 17:40:59,98.56,6 0 0,5 2 0,platform_level,28,0 0 0 0 0 2,,,,,,,,
10/16/2022 17:41:27,99,0 0 0,0 0 0,platform_level,28,0 0 0 0 0 0,,,,,,,,
10/16/2022 17:41:52,105.34,9 3 0,2 0 0,platform_level,60,0 0 0 0 0 0,,,,,,,,
10/16/2022 17:58:49,109.48,3 0 0,8 3 0,platform_level,3,0 0 0 0 0 12,,,,,,,,
10/16/2022 17:59:36,400.03,0 0 0,11 14 20,platform_level,-24,0 0 0 0 0 24,,,,,,,,
10/16/2022 18:00:06,160.52,0 0 0,11 10 0,platform_level,-17,0 0 0 0 0 17,,,,,,,,
10/16/2022 18:19:50,400,0 0 1,11 14 19,platform_level,-26,0 0 0 0 0 31,,,,,,,,
10/16/2022 18:22:49,58.64,0 0 0,7 0 0,platform_level,-8,0 0 0 0 0 8,,,,,,,,
10/16/2022 18:23:32,400.01,1 3 18,10 11 2,platform_level,88,0 0 0 0 0 22,,,,,,,,
10/16/2022 18:24:16,400.19,0 7 12,11 7 8,platform_level,78,0 0 0 0 0 17,,,,,,,,
10/16/2022 18:29:25,98.61,6 2 0,5 0 0,level_seven,34,0 0 0 0 0 6,,,,,,,,
10/16/2022 18:29:43,98.51,8 1 0,3 1 0,level_seven,41,0 0 0 0 0 4,,,,,,,,
10/16/2022 18:30:36,400.04,6 13 11,5 1 9,level_seven,127,0 0 0 0 0 23,,,,,,,,
10/16/2022 18:34:05,108.98,7 2 0,4 1 0,platform_level,42,0 0 0 0 0 3,,,,,,,,
10/16/2022 18:34:27,98.63,7 1 0,4 1 0,platform_level,37,0 0 0 0 0 3,,,,,,,,
10/16/2022 18:35:38,400.01,5 12 17,6 2 3,platform_level,162,0 0 0 0 0 8,,,,,,,,
10/16/2022 19:03:44,400.18,0 4 18,11 10 2,level_seven,99,0 0 0 0 0 11,,,,,,,,
10/16/2022 19:03:49,400.01,8 10 17,3 4 3,level_four,171,0 0 0 0 0 4,,,,,,,,
10/16/2022 19:07:22,400.37,0 0 0,0 0 0,level_four,171,0 0 0 0 0 0,,,,,,,,
10/16/2022 19:13:55,317.9,0 0 0,11 14 17,level_seven,-34,0 0 0 0 0 34,,,,,,,,
10/16/2022 19:15:12,108.66,0 0 0,11 3 0,level_seven,-13,0 0 0 0 0 13,,,,,,,,
10/16/2022 19:40:07,400.23,0 0 0,11 14 20,level_seven,-44,0 0 0 0 0 44,,,,,,,,
10/16/2022 20:21:26,176.38,0 0 0,11 12 0,level_four,-21,0 0 0 0 0 21,,,,,,,,
10/16/2022 20:22:12,323.48,4 0 0,7 14 17,level_four,-6,0 0 0 0 0 26,,,,,,,,
10/16/2022 20:29:13,283.72,10 8 3,1 6 10,level_four,98,0 0 0 0 0 7,,,,,,,,
10/16/2022 20:32:44,285.24,0 0 0,0 0 0,level_four,98,0 0 0 0 0 0,,,,,,,,
10/16/2022 20:33:09,104.45,4 2 0,7 1 0,level_four,20,0 0 0 0 0 10,,,,,,,,
10/16/2022 20:33:30,176.51,0 8 0,11 4 0,level_four,31,0 0 0 0 0 9,,,,,,,,
10/16/2022 20:37:45,104.5,11 1 0,0 2 0,level_four,60,0 0 0 0 0 0,,,,,,,,
10/16/2022 20:38:04,176.46,10 9 0,1 3 0,level_four,93,0 0 0 0 0 2,,,,,,,,
10/16/2022 20:41:14,100.98,5 0 0,6 2 0,level_four,20,0 0 0 0 0 5,,,,,,,,
10/16/2022 20:41:35,104.47,3 0 0,8 3 0,level_four,3,0 0 0 0 0 12,,,,,,,,
10/16/2022 20:41:51,51.12,0 0 0,6 0 0,level_four,-2,0 0 0 0 0 2,,,,,,,,
10/16/2022 20:46:03,314.08,8 6 9,3 8 8,level_four,115,0 0 0 0 0 0,,,,,,,,
10/16/2022 20:47:53,208.29,6 3 0,5 11 2,level_four,45,0 0 0 0 0 0,,,,,,,,
10/16/2022 20:48:31,287.65,1 0 0,10 14 13,level_four,5,0 0 0 0 0 0,,,,,,,,
10/16/2022 20:48:54,50.9,3 0 0,3 0 0,level_four,15,0 0 0 0 0 0,,,,,,,,
10/16/2022 20:49:25,278.52,7 8 1,4 6 11,level_four,80,0 0 0 0 0 0,,,,,,,,
10/16/2022 20:51:20,123.4,0 0 0,11 4 0,level_seven,-8,0 0 0 0 0 8,,,,,,,,
10/16/2022 20:51:40,132.13,0 0 0,11 6 0,level_seven,-11,0 0 0 0 0 11,,,,,,,,
10/16/2022 20:51:58,123.55,0 0 0,11 4 0,level_seven,-15,0 0 0 0 0 15,,,,,,,,
10/16/2022 20:52:38,316.57,0 0 0,11 14 17,level_seven,-30,0 0 0 0 0 30,,,,,,,,
10/16/2022 20:53:27,400.01,0 0 0,11 14 20,level_seven,-31,0 0 0 0 0 31,,,,,,,,
10/16/2022 20:58:53,73.25,0 0 0,9 0 0,level_seven,-4,0 0 0 0 0 4,,,,,,,,
10/16/2022 20:59:23,123.57,0 0 0,11 4 0,level_seven,-10,0 0 0 0 0 10,,,,,,,,
10/16/2022 20:59:40,124.12,0 0 0,11 4 0,level_seven,-8,0 0 0 0 0 8,,,,,,,,
10/16/2022 21:00:03,142.09,0 0 0,11 7 0,level_seven,-9,0 0 0 0 0 9,,,,,,,,
10/16/2022 21:00:36,237.62,0 0 0,11 14 6,level_seven,-14,0 0 0 0 0 14,,,,,,,,
10/16/2022 21:01:22,400.17,0 0 0,11 14 20,level_seven,-32,0 0 0 0 0 32,,,,,,,,
10/16/2022 21:01:57,141.64,0 0 0,11 7 0,level_seven,-14,0 0 0 0 0 14,,,,,,,,
10/16/2022 21:02:17,141.57,0 0 0,11 7 0,level_seven,-9,0 0 0 0 0 9,,,,,,,,
10/16/2022 21:02:19,281.66,1 4 0,10 10 12,level_four,25,0 0 0 0 0 0,,,,,,,,
10/16/2022 21:03:01,400.1,0 0 0,11 14 20,level_seven,-34,0 0 0 0 0 34,,,,,,,,
10/16/2022 21:03:39,131.66,0 0 0,11 6 0,level_seven,-7,0 0 0 0 0 7,,,,,,,,
10/16/2022 21:03:57,103.05,0 0 0,11 2 0,level_four,0,0 0 0 0 0 0,,,,,,,,
10/16/2022 21:04:27,400.16,0 0 0,11 14 20,level_seven,-35,0 0 0 0 0 35,,,,,,,,
10/16/2022 21:05:42,400.04,0 0 0,11 14 20,level_seven,-38,0 0 0 0 0 38,,,,,,,,
10/16/2022 21:06:08,119.8,0 0 0,11 4 0,level_seven,-10,0 0 0 0 0 10,,,,,,,,
10/16/2022 21:06:43,301.86,0 0 0,11 14 14,level_seven,-28,0 0 0 0 0 28,,,,,,,,
10/16/2022 21:07:09,181.68,0 0 0,11 12 0,level_seven,-21,0 0 0 0 0 21,,,,,,,,
10/16/2022 21:07:58,400.1,0 0 0,11 14 20,level_seven,-38,0 0 0 0 0 38,,,,,,,,
10/16/2022 21:08:52,808.5,0 0 0,0 0 0,level_seven,-38,0 0 0 0 0 0,,,,,,,,
10/16/2022 21:08:58,321.07,6 13 10,5 1 7,level_four,145,0 0 0 0 0 0,,,,,,,,
10/16/2022 21:09:38,400.13,0 0 0,11 14 20,level_seven,-44,0 0 0 0 0 44,,,,,,,,
10/16/2022 21:11:33,99.37,6 1 0,5 1 0,level_four,35,0 0 0 0 0 0,,,,,,,,
10/16/2022 21:12:26,400.01,8 9 8,3 5 12,level_four,125,0 0 0 0 0 0,,,,,,,,
10/16/2022 21:12:43,400.13,0 0 0,11 14 20,level_seven,-19,0 0 0 0 0 19,,,,,,,,
10/16/2022 21:14:30,111.66,0 0 0,11 4 0,level_seven,-11,0 0 0 0 0 11,,,,,,,,
10/16/2022 21:14:48,178.87,0 0 0,11 12 0,level_seven,-12,0 0 0 0 0 12,,,,,,,,
10/16/2022 21:15:05,123.43,0 0 0,11 4 0,level_seven,-12,0 0 0 0 0 12,,,,,,,,
10/16/2022 21:15:28,164.31,0 0 0,11 9 0,level_seven,-12,0 0 0 0 0 12,,,,,,,,
10/16/2022 21:16:21,400.14,0 0 0,11 14 20,level_seven,-41,0 0 0 0 0 41,,,,,,,,
10/16/2022 21:19:18,2103.35,0 0 0,0 0 0,level_seven,-41,0 0 0 0 0 0,,,,,,,,
10/16/2022 21:19:55,123.42,0 0 0,11 4 0,level_seven,-12,0 0 0 0 0 12,,,,,,,,
10/16/2022 21:20:12,153.03,0 0 0,11 8 0,level_seven,-8,0 0 0 0 0 8,,,,,,,,
10/16/2022 21:20:57,400.07,0 0 0,11 14 20,level_seven,-38,0 0 0 0 0 38,,,,,,,,
10/16/2022 21:25:01,38.41,0 0 0,4 0 0,level_seven,-1,0 0 0 0 0 1,,,,,,,,
10/16/2022 21:27:05,287.51,0 1 0,11 13 13,level_four,5,0 0 0 0 0 0,,,,,,,,
10/16/2022 21:28:25,400.02,0 0 0,11 14 20,level_four,0,0 0 0 0 0 0,,,,,,,,
10/16/2022 21:29:08,27.76,0 0 0,2 0 0,level_seven,-1,0 0 0 0 0 1,,,,,,,,
10/16/2022 21:31:08,170.05,0 0 0,11 10 0,level_seven,-14,0 0 0 0 0 14,,,,,,,,
10/16/2022 21:33:57,46.32,0 0 0,5 0 0,level_seven,-5,0 0 0 0 0 5,,,,,,,,
10/16/2022 21:34:07,64.39,0 0 0,8 0 0,level_seven,-8,0 0 0 0 0 8,,,,,,,,
10/16/2022 21:34:21,98.6,0 0 0,11 2 0,level_seven,-12,0 0 0 0 0 12,,,,,,,,
10/16/2022 21:44:50,123.89,0 0 0,11 4 0,level_seven,-8,0 0 0 0 0 8,,,,,,,,
10/16/2022 21:47:57,400.17,0 0 0,11 14 20,level_seven,0,0 0 0 0 0 0,,,,,,,,
10/16/2022 21:49:12,104,0 0 0,11 3 0,level_seven,0,0 0 0 0 0 0,,,,,,,,
10/16/2022 21:49:55,400.3,0 0 0,11 14 20,level_seven,0,0 0 0 0 0 0,,,,,,,,
10/16/2022 21:55:52,400.12,0 0 0,11 14 20,level_seven,-13,0 0 0 0 0 13,,,,,,,,
10/16/2022 21:57:57,142.01,0 0 0,11 7 0,level_seven,-10,0 0 0 0 0 10,,,,,,,,
10/16/2022 21:58:56,400.07,0 0 0,11 14 20,level_seven,-24,0 0 0 0 0 24,,,,,,,,
10/16/2022 22:02:24,103.7,1 2 0,10 1 0,level_four,11,0 0 0 0 0 4,,,,,,,,
10/16/2022 22:07:38,458.21,0 0 0,0 0 0,level_seven,-24,0 0 0 0 0 0,,,,,,,,
10/16/2022 22:15:46,400.03,0 0 0,11 14 20,level_seven,-38,0 0 0 0 0 38,,,,,,,,
10/16/2022 23:35:54,60.22,0 0 0,7 0 0,platform_level,-5,0 0 0 0 0 5,,,,,,,,
10/16/2022 23:38:40,400.02,0 0 0,11 14 20,platform_level,-22,0 0 0 0 0 22,,,,,,,,
10/17/2022 0:08:02,400.01,11 8 20,0 6 0,platform_level,191,0 0 0 0 0 4,,,,,,,,
10/17/2022 0:10:55,142.83,7 1 0,4 6 0,level_seven,37,0 0 0 0 0 3,,,,,,,,
10/17/2022 0:34:40,141.6,10 5 0,1 2 0,level_six,75,0 0 0 0 0 0,,,,,,,,
10/17/2022 0:37:31,123.25,0 0 0,0 0 0,level_six,0,0 0 0 0 0 0,,,,,,,,
10/17/2022 0:37:51,122.33,0 0 0,0 0 0,level_six,0,0 0 0 0 0 0,,,,,,,,
10/17/2022 0:38:04,75.15,0 0 0,0 0 0,level_six,0,0 0 0 0 0 0,,,,,,,,
10/17/2022 0:38:34,142.51,0 0 0,0 0 0,level_six,0,0 0 0 0 0 0,,,,,,,,
10/17/2022 1:06:17,89.92,0 0 0,0 0 0,level_six,0,0 0 0 0 0 0,,,,,,,,
10/17/2022 1:32:24,50.88,0 0 0,0 0 0,level_six,0,0 0 0 0 0 0,,,,,,,,
10/17/2022 1:32:45,170.5,0 0 0,0 0 0,level_six,0,0 0 0 0 0 0,,,,,,,,
10/17/2022 1:37:06,301.73,0 0 0,0 0 0,level_six,0,0 0 0 0 0 0,,,,,,,,
10/17/2022 2:00:49,274.07,0 0 0,0 0 0,level_six,0,0 0 0 0 0 0,,,,,,,,
10/17/2022 2:11:39,368.75,0 0 0,0 0 0,level_six,0,0 0 0 0 0 0,,,,,,,,
10/17/2022 2:16:42,400.01,0 0 0,0 0 0,level_six,0,0 0 0 0 0 0,,,,,,,,
10/17/2022 2:21:43,142.77,0 0 0,0 0 0,level_six,0,0 0 0 0 0 0,,,,,,,,
10/17/2022 2:22:06,193.76,0 0 0,0 0 0,level_six,0,0 0 0 0 0 0,,,,,,,,
10/17/2022 2:23:11,231.03,0 0 0,0 0 0,level_six,0,0 0 0 0 0 0,,,,,,,,
10/17/2022 2:24:27,156.79,0 0 0,0 0 0,level_six,0,0 0 0 0 0 0,,,,,,,,
10/17/2022 2:30:58,368.95,0 0 0,0 0 0,level_six,0,0 0 0 0 0 0,,,,,,,,
10/17/2022 2:31:44,213.05,9 11 0,2 3 2,level_six,99,0 0 0 0 0 1,,,,,,,,
10/17/2022 2:49:32,164.56,7 9 0,4 1 0,level_six,72,0 0 0 0 0 8,,,,,,,,
10/17/2022 2:53:44,400.01,0 0 0,0 0 0,level_six,0,0 0 0 0 0 0,,,,,,,,
10/17/2022 2:55:03,38.85,0 0 0,0 0 0,level_six,0,0 0 0 0 0 0,,,,,,,,
10/17/2022 2:55:47,400.01,0 0 0,0 0 0,level_six,0,0 0 0 0 0 0,,,,,,,,
10/17/2022 2:56:55,400.12,0 0 0,0 0 0,level_six,0,0 0 0 0 0 0,,,,,,,,
10/17/2022 2:57:25,222.03,0 0 0,0 0 0,level_six,0,0 0 0 0 0 0,,,,,,,,
10/17/2022 2:57:50,178.57,0 0 0,0 0 0,level_six,0,0 0 0 0 0 0,,,,,,,,
10/17/2022 2:59:40,400.01,0 0 0,0 0 0,level_six,0,0 0 0 0 0 0,,,,,,,,
10/17/2022 3:00:50,400.05,0 0 0,11 14 20,level_six,-18,0 0 0 0 0 18,,,,,,,,
10/17/2022 3:34:57,221.93,0 0 0,11 14 3,level_six,-26,0 0 0 0 0 26,,,,,,,,
10/17/2022 3:35:40,400.02,0 0 0,11 14 20,level_six,-43,0 0 0 0 0 43,,,,,,,,
10/17/2022 3:42:04,194.61,0 0 0,11 14 0,level_six,-17,0 0 0 0 0 17,,,,,,,,
10/17/2022 3:46:22,50.82,0 0 0,6 0 0,level_six,0,0 0 0 0 0 0,,,,,,,,
10/17/2022 4:07:22,50.8,0 0 0,6 0 0,level_six,-1,0 0 0 0 0 1,,,,,,,,
10/17/2022 4:08:04,50.86,0 0 0,6 0 0,level_six,-2,0 0 0 0 0 2,,,,,,,,
10/17/2022 4:36:09,50.81,0 0 0,6 0 0,level_six,-5,0 0 0 0 0 5,,,,,,,,
10/17/2022 4:36:17,50.79,0 0 0,6 0 0,level_six,0,0 0 0 0 0 0,,,,,,,,
10/17/2022 4:36:39,179.49,0 0 0,11 12 0,level_six,-19,0 0 0 0 0 19,,,,,,,,
10/17/2022 4:36:47,50.86,0 0 0,6 0 0,level_six,-5,0 0 0 0 0 5,,,,,,,,
10/17/2022 4:37:17,122.41,0 0 0,11 4 0,level_six,42,0 0 0 0 0 8,,,,,,,,
10/17/2022 4:37:53,195.11,0 0 0,11 14 0,level_six,-16,0 0 0 0 0 16,,,,,,,,
10/17/2022 4:48:24,325.85,0 0 0,11 14 17,level_six,24,0 0 0 0 0 26,,,,,,,,
10/17/2022 4:50:07,400,9 4 5,2 10 15,level_six,65,0 0 0 0 0 25,,,,,,,,
10/17/2022 4:51:10,400.02,7 9 10,4 5 10,level_six,164,0 0 0 0 0 16,,,,,,,,
10/17/2022 4:52:30,151.46,10 4 0,1 4 0,level_seven,66,0 0 0 0 0 4,,,,,,,,
10/17/2022 4:57:53,122.76,0 0 0,11 4 0,level_six,-13,0 0 0 0 0 13,,,,,,,,
10/17/2022 4:58:09,122.36,0 0 0,11 4 0,level_six,39,0 0 0 0 0 11,,,,,,,,
10/17/2022 10:24:53,249.37,0 0 0,11 14 8,level_seven,-23,0 0 0 0 0 23,,,,,,,,
10/17/2022 10:25:10,132.56,0 0 0,11 6 0,level_seven,-10,0 0 0 0 0 10,,,,,,,,
10/17/2022 10:25:30,172.8,0 0 0,11 11 0,level_seven,-13,0 0 0 0 0 13,,,,,,,,
10/17/2022 10:26:10,400.02,0 0 0,11 14 20,level_seven,-33,0 0 0 0 0 33,,,,,,,,
10/17/2022 10:26:59,400.08,0 0 0,11 14 20,level_seven,-38,0 0 0 0 0 38,,,,,,,,
10/17/2022 10:27:45,142.82,5 5 0,6 2 0,level_seven,40,0 0 0 0 0 10,,,,,,,,
10/17/2022 10:28:07,176.26,8 4 0,3 8 0,level_seven,49,0 0 0 0 0 11,,,,,,,,
10/17/2022 10:28:40,301.38,10 5 3,1 9 11,level_seven,72,0 0 0 0 0 18,,,,,,,,
10/17/2022 11:00:21,169.75,6 3 0,5 7 0,level_seven,34,0 0 0 0 0 11,,,,,,,,
10/17/2022 11:00:52,185.55,5 5 0,6 7 0,level_seven,39,0 0 0 0 0 11,,,,,,,,
10/17/2022 11:01:28,319.98,11 5 10,0 9 7,level_seven,117,0 0 0 0 0 13,,,,,,,,
10/17/2022 11:03:42,100.26,2 0 0,9 2 0,level_three,5,0 0 0 0 0 5,,,,,,,,
10/17/2022 11:03:51,50.88,0 0 0,6 0 0,level_three,-2,0 0 0 0 0 2,,,,,,,,
10/17/2022 11:04:29,51.55,0 0 0,6 0 0,level_four,-2,0 0 0 0 0 2,,,,,,,,
10/17/2022 11:04:58,51.8,0 0 0,6 0 0,level_three,-1,0 0 0 0 0 1,,,,,,,,
10/17/2022 11:05:13,99.34,0 0 0,11 2 0,level_three,-9,0 0 0 0 0 9,,,,,,,,
10/17/2022 11:05:46,99.85,0 0 0,11 2 0,level_four,-7,0 0 0 0 0 7,,,,,,,,
10/17/2022 11:05:54,51.41,0 0 0,6 0 0,level_four,-5,0 0 0 0 0 5,,,,,,,,
10/17/2022 11:06:11,182,3 2 0,8 10 0,level_seven,10,0 0 0 0 0 15,,,,,,,,
10/17/2022 11:06:46,316.71,11 10 8,0 4 9,level_seven,136,0 0 0 0 0 9,,,,,,,,
10/17/2022 11:07:33,400.01,8 3 2,3 11 18,level_seven,39,0 0 0 0 0 26,,,,,,,,
10/17/2022 11:08:22,321.52,7 9 6,4 5 11,level_seven,91,0 0 0 0 0 19,,,,,,,,
10/17/2022 11:14:38,321.54,2 4 3,1 0 4,level_seven,37,0 0 0 0 0 8,,,,,,,,
10/17/2022 11:15:10,283.05,0 2 2,3 2 3,level_seven,16,0 0 0 0 0 4,,,,,,,,
10/17/2022 11:25:29,400.02,6 3 8,0 2 5,level_seven,79,0 0 0 0 0 6,,,,,,,,
10/17/2022 11:56:00,61.65,0 0 0,7 0 0,level_three,-10,0 0 0 0 0 10,,,,,,,,
10/17/2022 11:56:38,250.02,0 0 0,11 14 8,level_three,-17,0 0 0 0 0 17,,,,,,,,
10/17/2022 12:16:45,250.03,0 0 0,11 14 8,level_three,-29,0 0 0 0 0 29,,,,,,,,
10/17/2022 12:17:45,289.43,0 8 6,11 6 7,level_four,46,0 0 0 0 0 24,,,,,,,,
10/17/2022 12:18:30,400,0 0 0,11 14 20,level_four,-46,0 0 0 0 0 46,,,,,,,,
10/17/2022 12:32:25,59.11,0 0 0,7 0 0,level_three,-3,0 0 0 0 0 3,,,,,,,,
10/17/2022 12:32:52,250,2 7 0,9 7 8,level_three,29,0 0 0 0 0 16,,,,,,,,
10/17/2022 12:34:49,250.02,0 0 0,11 14 8,level_three,-12,0 0 0 0 0 12,,,,,,,,
10/17/2022 12:39:05,250.01,0 6 4,11 8 4,level_three,32,0 0 0 0 0 18,,,,,,,,
10/17/2022 12:40:26,250.02,9 0 0,2 14 8,level_three,24,0 0 0 0 0 21,,,,,,,,
10/17/2022 12:48:19,250.01,0 6 2,11 8 6,level_three,25,0 0 0 0 0 15,,,,,,,,
10/17/2022 12:49:51,250.17,0 0 0,0 0 0,level_three,25,0 0 0 0 0 0,,,,,,,,
